image,D-value
isokyrö_second_0438_id_100110.tif,71.6
isokyrö_second_0439_id_100110.tif,71.6
isokyrö_second_0444_id_100111.tif,73.1
isokyrö_second_0441_id_100111.tif,73.1
isokyrö_second_0443_id_100111.tif,73.1
isokyrö_second_0442_id_100111.tif,73.1
isokyrö_second_0445_id_100112.tif,68.7
isokyrö_second_0446_id_100112.tif,68.7
isokyrö_second_0448_id_100112.tif,68.7
isokyrö_second_0447_id_100112.tif,68.7
isokyrö_second_0449_id_100113.tif,67.5
isokyrö_second_0452_id_100113.tif,67.5
isokyrö_second_0450_id_100113.tif,67.5
isokyrö_second_0451_id_100113.tif,67.5
isokyrö_second_0455_id_100114.tif,70.7
isokyrö_second_0454_id_100114.tif,70.7
isokyrö_second_0456_id_100114.tif,70.7
isokyrö_second_0453_id_100114.tif,70.7
isokyrö_second_0459_id_100115.tif,67.6
isokyrö_second_0457_id_100115.tif,67.6
isokyrö_second_0458_id_100115.tif,67.6
isokyrö_second_0460_id_100115.tif,67.6
isokyrö_second_0462_id_100116.tif,69.1
isokyrö_second_0464_id_100116.tif,69.1
isokyrö_second_0463_id_100116.tif,69.1
isokyrö_second_0461_id_100116.tif,69.1
isokyrö_second_0466_id_100117.tif,67.0
isokyrö_second_0468_id_100117.tif,67.0
isokyrö_second_0465_id_100117.tif,67.0
isokyrö_second_0467_id_100117.tif,67.0
isokyrö_second_0470_id_100118.tif,70.9
isokyrö_second_0472_id_100118.tif,70.9
isokyrö_second_0469_id_100118.tif,70.9
isokyrö_second_0471_id_100118.tif,70.9
isokyrö_second_0475_id_100119.tif,71.7
isokyrö_second_0476_id_100119.tif,71.7
isokyrö_second_0473_id_100119.tif,71.7
isokyrö_second_0474_id_100119.tif,71.7
isokyrö_second_0479_id_100120.tif,69.6
isokyrö_second_0480_id_100120.tif,69.6
isokyrö_second_0478_id_100120.tif,69.6
isokyrö_second_0477_id_100120.tif,69.6
isokyrö_second_0484_id_100121.tif,68.9
isokyrö_second_0481_id_100121.tif,68.9
isokyrö_second_0482_id_100121.tif,68.9
isokyrö_second_0483_id_100121.tif,68.9
isokyrö_second_0486_id_100122.tif,72.2
isokyrö_second_0488_id_100122.tif,72.2
isokyrö_second_0487_id_100122.tif,72.2
isokyrö_second_0485_id_100122.tif,72.2
isokyrö_second_0491_id_100123.tif,70.2
isokyrö_second_0490_id_100123.tif,70.2
isokyrö_second_0489_id_100123.tif,70.2
isokyrö_second_0492_id_100123.tif,70.2
isokyrö_second_0494_id_100124.tif,70.5
isokyrö_second_0496_id_100124.tif,70.5
isokyrö_second_0493_id_100124.tif,70.5
isokyrö_second_0495_id_100124.tif,70.5
isokyrö_second_0499_id_100125.tif,70.9
isokyrö_second_0498_id_100125.tif,70.9
isokyrö_second_0500_id_100125.tif,70.9
isokyrö_second_0497_id_100125.tif,70.9
isokyrö_second_0503_id_100126.tif,69.9
isokyrö_second_0504_id_100126.tif,69.9
isokyrö_second_0501_id_100126.tif,69.9
isokyrö_second_0502_id_100126.tif,69.9
isokyrö_second_0505_id_100127.tif,71.7
isokyrö_second_0508_id_100127.tif,71.7
isokyrö_second_0507_id_100127.tif,71.7
isokyrö_second_0506_id_100127.tif,71.7
isokyrö_second_0511_id_100128.tif,69.4
isokyrö_second_0510_id_100128.tif,69.4
isokyrö_second_0512_id_100128.tif,69.4
isokyrö_second_0509_id_100128.tif,69.4
isokyrö_second_0513_id_100129.tif,71.2
isokyrö_second_0516_id_100129.tif,71.2
isokyrö_second_0514_id_100129.tif,71.2
isokyrö_second_0515_id_100129.tif,71.2
isokyrö_second_0517_id_100130.tif,69.1
isokyrö_second_0519_id_100130.tif,69.1
isokyrö_second_0520_id_100130.tif,69.1
isokyrö_second_0518_id_100130.tif,69.1
isokyrö_second_0522_id_100131.tif,71.4
isokyrö_second_0524_id_100131.tif,71.4
isokyrö_second_0521_id_100131.tif,71.4
isokyrö_second_0523_id_100131.tif,71.4
isokyrö_second_0526_id_100132.tif,73.0
isokyrö_second_0527_id_100132.tif,73.0
isokyrö_second_0525_id_100132.tif,73.0
isokyrö_second_0528_id_100132.tif,73.0
isokyrö_second_0532_id_100133.tif,69.4
isokyrö_second_0531_id_100133.tif,69.4
isokyrö_second_0530_id_100133.tif,69.4
isokyrö_second_0529_id_100133.tif,69.4
isokyrö_second_0536_id_100134.tif,69.9
isokyrö_second_0534_id_100134.tif,69.9
isokyrö_second_0535_id_100134.tif,69.9
isokyrö_second_0533_id_100134.tif,69.9
isokyrö_second_0540_id_100135.tif,69.2
isokyrö_second_0537_id_100135.tif,69.2
isokyrö_second_0538_id_100135.tif,69.2
isokyrö_second_0539_id_100135.tif,69.2
isokyrö_second_0543_id_100136.tif,71.8
isokyrö_second_0544_id_100136.tif,71.8
isokyrö_second_0542_id_100136.tif,71.8
isokyrö_second_0541_id_100136.tif,71.8
isokyrö_second_0545_id_100137.tif,71.4
isokyrö_second_0548_id_100137.tif,71.4
isokyrö_second_0547_id_100137.tif,71.4
isokyrö_second_0546_id_100137.tif,71.4
isokyrö_second_0551_id_100138.tif,70.0
isokyrö_second_0550_id_100138.tif,70.0
isokyrö_second_0552_id_100138.tif,70.0
isokyrö_second_0549_id_100138.tif,70.0
isokyrö_second_0553_id_100139.tif,70.6
isokyrö_second_0554_id_100139.tif,70.6
isokyrö_second_0556_id_100139.tif,70.6
isokyrö_second_0555_id_100139.tif,70.6
isokyrö_second_0560_id_100140.tif,70.7
isokyrö_second_0559_id_100140.tif,70.7
isokyrö_second_0557_id_100140.tif,70.7
isokyrö_second_0558_id_100140.tif,70.7
isokyrö_second_0561_id_100141.tif,68.6
isokyrö_second_0563_id_100141.tif,68.6
isokyrö_second_0562_id_100141.tif,68.6
isokyrö_second_0564_id_100141.tif,68.6
isokyrö_second_0566_id_100142.tif,73.6
isokyrö_second_0567_id_100142.tif,73.6
isokyrö_second_0568_id_100142.tif,73.6
isokyrö_second_0565_id_100142.tif,73.6
isokyrö_second_0572_id_100143.tif,72.9
isokyrö_second_0571_id_100143.tif,72.9
isokyrö_second_0570_id_100143.tif,72.9
isokyrö_second_0569_id_100143.tif,72.9
isokyrö_second_0575_id_100144.tif,69.8
isokyrö_second_0574_id_100144.tif,69.8
isokyrö_second_0573_id_100144.tif,69.8
isokyrö_second_0576_id_100144.tif,69.8
isokyrö_second_0579_id_100145.tif,69.5
isokyrö_second_0577_id_100145.tif,69.5
isokyrö_second_0580_id_100145.tif,69.5
isokyrö_second_0578_id_100145.tif,69.5
isokyrö_second_0583_id_100146.tif,71.7
isokyrö_second_0581_id_100146.tif,71.7
isokyrö_second_0582_id_100146.tif,71.7
isokyrö_second_0584_id_100146.tif,71.7
isokyrö_second_0588_id_100147.tif,73.6
isokyrö_second_0585_id_100147.tif,73.6
isokyrö_second_0587_id_100147.tif,73.6
isokyrö_second_0586_id_100147.tif,73.6
isokyrö_second_0590_id_100148.tif,68.7
isokyrö_second_0591_id_100148.tif,68.7
isokyrö_second_0589_id_100148.tif,68.7
isokyrö_second_0592_id_100148.tif,68.7
isokyrö_second_0594_id_100149.tif,69.1
isokyrö_second_0595_id_100149.tif,69.1
isokyrö_second_0593_id_100149.tif,69.1
isokyrö_second_0596_id_100149.tif,69.1
isokyrö_second_0598_id_100150.tif,67.3
isokyrö_second_0597_id_100150.tif,67.3
isokyrö_second_0599_id_100150.tif,67.3
isokyrö_second_0600_id_100150.tif,67.3
isokyrö_second_0601_id_100151.tif,71.5
isokyrö_second_0602_id_100151.tif,71.5
isokyrö_second_0604_id_100151.tif,71.5
isokyrö_second_0603_id_100151.tif,71.5
isokyrö_second_0607_id_100152.tif,71.5
isokyrö_second_0606_id_100152.tif,71.5
isokyrö_second_0605_id_100152.tif,71.5
isokyrö_second_0608_id_100152.tif,71.5
isokyrö_second_0609_id_100153.tif,71.4
isokyrö_second_0610_id_100153.tif,71.4
isokyrö_second_0611_id_100153.tif,71.4
isokyrö_second_0612_id_100153.tif,71.4
isokyrö_second_0614_id_100154.tif,69.9
isokyrö_second_0616_id_100154.tif,69.9
isokyrö_second_0615_id_100154.tif,69.9
isokyrö_second_0613_id_100154.tif,69.9
isokyrö_second_0618_id_100155.tif,72.1
isokyrö_second_0620_id_100155.tif,72.1
isokyrö_second_0619_id_100155.tif,72.1
isokyrö_second_0617_id_100155.tif,72.1
isokyrö_second_0622_id_100156.tif,70.9
isokyrö_second_0623_id_100156.tif,70.9
isokyrö_second_0624_id_100156.tif,70.9
isokyrö_second_0621_id_100156.tif,70.9
isokyrö_second_0626_id_100157.tif,71.2
isokyrö_second_0627_id_100157.tif,71.2
isokyrö_second_0625_id_100157.tif,71.2
isokyrö_second_0628_id_100157.tif,71.2
isokyrö_second_0630_id_100158.tif,72.5
isokyrö_second_0632_id_100158.tif,72.5
isokyrö_second_0631_id_100158.tif,72.5
isokyrö_second_0629_id_100158.tif,72.5
isokyrö_second_0635_id_100159.tif,71.6
isokyrö_second_0634_id_100159.tif,71.6
isokyrö_second_0633_id_100159.tif,71.6
isokyrö_second_0636_id_100159.tif,71.6
isokyrö_second_0637_id_100160.tif,71.9
isokyrö_second_0638_id_100160.tif,71.9
isokyrö_second_0639_id_100160.tif,71.9
isokyrö_second_0640_id_100160.tif,71.9
isokyrö_second_0643_id_100161.tif,69.1
isokyrö_second_0641_id_100161.tif,69.1
isokyrö_second_0644_id_100161.tif,69.1
isokyrö_second_0642_id_100161.tif,69.1
isokyrö_second_0645_id_100162.tif,70.8
isokyrö_second_0648_id_100162.tif,70.8
isokyrö_second_0647_id_100162.tif,70.8
isokyrö_second_0646_id_100162.tif,70.8
isokyrö_second_0652_id_100163.tif,69.3
isokyrö_second_0651_id_100163.tif,69.3
isokyrö_second_0649_id_100163.tif,69.3
isokyrö_second_0650_id_100163.tif,69.3
isokyrö_second_0656_id_100164.tif,70.4
isokyrö_second_0654_id_100164.tif,70.4
isokyrö_second_0653_id_100164.tif,70.4
isokyrö_second_0655_id_100164.tif,70.4
isokyrö_second_0660_id_100165.tif,71.8
isokyrö_second_0659_id_100165.tif,71.8
isokyrö_second_0658_id_100165.tif,71.8
isokyrö_second_0657_id_100165.tif,71.8
isokyrö_second_0662_id_100166.tif,72.9
isokyrö_second_0663_id_100166.tif,72.9
isokyrö_second_0664_id_100166.tif,72.9
isokyrö_second_0661_id_100166.tif,72.9
isokyrö_second_0666_id_100167.tif,69.2
isokyrö_second_0668_id_100167.tif,69.2
isokyrö_second_0667_id_100167.tif,69.2
isokyrö_second_0665_id_100167.tif,69.2
isokyrö_second_0671_id_100168.tif,72.7
isokyrö_second_0672_id_100168.tif,72.7
isokyrö_second_0669_id_100168.tif,72.7
isokyrö_second_0670_id_100168.tif,72.7
isokyrö_second_0673_id_100169.tif,71.4
isokyrö_second_0676_id_100169.tif,71.4
isokyrö_second_0674_id_100169.tif,71.4
isokyrö_second_0675_id_100169.tif,71.4
isokyrö_second_0678_id_100170.tif,72.3
isokyrö_second_0679_id_100170.tif,72.3
isokyrö_second_0680_id_100170.tif,72.3
isokyrö_second_0677_id_100170.tif,72.3
isokyrö_second_0681_id_100171.tif,73.0
isokyrö_second_0682_id_100171.tif,73.0
isokyrö_second_0683_id_100171.tif,73.0
isokyrö_second_0684_id_100171.tif,73.0
isokyrö_second_0688_id_100172.tif,71.7
isokyrö_second_0685_id_100172.tif,71.7
isokyrö_second_0686_id_100172.tif,71.7
isokyrö_second_0687_id_100172.tif,71.7
isokyrö_second_0689_id_100173.tif,68.8
isokyrö_second_0692_id_100173.tif,68.8
isokyrö_second_0690_id_100173.tif,68.8
isokyrö_second_0691_id_100173.tif,68.8
isokyrö_second_0695_id_100174.tif,72.4
isokyrö_second_0693_id_100174.tif,72.4
isokyrö_second_0696_id_100174.tif,72.4
isokyrö_second_0694_id_100174.tif,72.4
isokyrö_second_0698_id_100175.tif,71.7
isokyrö_second_0697_id_100175.tif,71.7
isokyrö_second_0699_id_100175.tif,71.7
isokyrö_second_0700_id_100175.tif,71.7
isokyrö_second_0701_id_100176.tif,70.6
isokyrö_second_0704_id_100176.tif,70.6
isokyrö_second_0702_id_100176.tif,70.6
isokyrö_second_0703_id_100176.tif,70.6
isokyrö_second_0705_id_100177.tif,70.9
isokyrö_second_0706_id_100177.tif,70.9
isokyrö_second_0708_id_100177.tif,70.9
isokyrö_second_0707_id_100177.tif,70.9
isokyrö_second_0711_id_100178.tif,70.5
isokyrö_second_0712_id_100178.tif,70.5
isokyrö_second_0709_id_100178.tif,70.5
isokyrö_second_0710_id_100178.tif,70.5
isokyrö_second_0715_id_100179.tif,70.4
isokyrö_second_0713_id_100179.tif,70.4
isokyrö_second_0716_id_100179.tif,70.4
isokyrö_second_0714_id_100179.tif,70.4
isokyrö_second_0717_id_100180.tif,71.2
isokyrö_second_0720_id_100180.tif,71.2
isokyrö_second_0718_id_100180.tif,71.2
isokyrö_second_0719_id_100180.tif,71.2
isokyrö_second_0724_id_100181.tif,70.2
isokyrö_second_0722_id_100181.tif,70.2
isokyrö_second_0723_id_100181.tif,70.2
isokyrö_second_0721_id_100181.tif,70.2
isokyrö_second_0728_id_100182.tif,67.3
isokyrö_second_0726_id_100182.tif,67.3
isokyrö_second_0727_id_100182.tif,67.3
isokyrö_second_0725_id_100182.tif,67.3
isokyrö_second_0729_id_100183.tif,70.3
isokyrö_second_0732_id_100183.tif,70.3
isokyrö_second_0730_id_100183.tif,70.3
isokyrö_second_0731_id_100183.tif,70.3
isokyrö_second_0736_id_100184.tif,70.8
isokyrö_second_0735_id_100184.tif,70.8
isokyrö_second_0733_id_100184.tif,70.8
isokyrö_second_0734_id_100184.tif,70.8
isokyrö_second_0739_id_100185.tif,68.1
isokyrö_second_0738_id_100185.tif,68.1
isokyrö_second_0737_id_100185.tif,68.1
isokyrö_second_0740_id_100185.tif,68.1
isokyrö_second_0742_id_100186.tif,66.4
isokyrö_second_0743_id_100186.tif,66.4
isokyrö_second_0741_id_100186.tif,66.4
isokyrö_second_0744_id_100186.tif,66.4
isokyrö_second_0748_id_100187.tif,72.1
isokyrö_second_0747_id_100187.tif,72.1
isokyrö_second_0745_id_100187.tif,72.1
isokyrö_second_0746_id_100187.tif,72.1
isokyrö_second_0749_id_100188.tif,68.6
isokyrö_second_0751_id_100188.tif,68.6
isokyrö_second_0750_id_100188.tif,68.6
isokyrö_second_0752_id_100188.tif,68.6
isokyrö_second_0756_id_100189.tif,71.2
isokyrö_second_0754_id_100189.tif,71.2
isokyrö_second_0753_id_100189.tif,71.2
isokyrö_second_0755_id_100189.tif,71.2
isokyrö_second_0757_id_100190.tif,67.8
isokyrö_second_0758_id_100190.tif,67.8
isokyrö_second_0760_id_100190.tif,67.8
isokyrö_second_0759_id_100190.tif,67.8
isokyrö_second_0764_id_100191.tif,67.2
isokyrö_second_0761_id_100191.tif,67.2
isokyrö_second_0762_id_100191.tif,67.2
isokyrö_second_0763_id_100191.tif,67.2
isokyrö_second_0765_id_100192.tif,70.6
isokyrö_second_0766_id_100192.tif,70.6
isokyrö_second_0768_id_100192.tif,70.6
isokyrö_second_0767_id_100192.tif,70.6
isokyrö_second_0769_id_100193.tif,69.9
isokyrö_second_0770_id_100193.tif,69.9
isokyrö_second_0771_id_100193.tif,69.9
isokyrö_second_0772_id_100193.tif,69.9
isokyrö_second_0776_id_100194.tif,69.0
isokyrö_second_0774_id_100194.tif,69.0
isokyrö_second_0775_id_100194.tif,69.0
isokyrö_second_0773_id_100194.tif,69.0
isokyrö_second_0779_id_100195.tif,71.1
isokyrö_second_0778_id_100195.tif,71.1
isokyrö_second_0777_id_100195.tif,71.1
isokyrö_second_0780_id_100195.tif,71.1
isokyrö_second_0784_id_100196.tif,72.3
isokyrö_second_0782_id_100196.tif,72.3
isokyrö_second_0781_id_100196.tif,72.3
isokyrö_second_0783_id_100196.tif,72.3
isokyrö_second_0785_id_100197.tif,73.9
isokyrö_second_0788_id_100197.tif,73.9
isokyrö_second_0786_id_100197.tif,73.9
isokyrö_second_0787_id_100197.tif,73.9
isokyrö_second_0789_id_100198.tif,70.7
isokyrö_second_0792_id_100198.tif,70.7
isokyrö_second_0791_id_100198.tif,70.7
isokyrö_second_0790_id_100198.tif,70.7
isokyrö_second_0795_id_100199.tif,69.1
isokyrö_second_0794_id_100199.tif,69.1
isokyrö_second_0796_id_100199.tif,69.1
isokyrö_second_0793_id_100199.tif,69.1
isokyrö_second_0798_id_100200.tif,72.5
isokyrö_second_0800_id_100200.tif,72.5
isokyrö_second_0799_id_100200.tif,72.5
isokyrö_second_0797_id_100200.tif,72.5
isokyrö_second_0802_id_100201.tif,69.7
isokyrö_second_0801_id_100201.tif,69.7
isokyrö_second_0804_id_100201.tif,69.7
isokyrö_second_0803_id_100201.tif,69.7
isokyrö_second_0808_id_100202.tif,69.5
isokyrö_second_0805_id_100202.tif,69.5
isokyrö_second_0807_id_100202.tif,69.5
isokyrö_second_0806_id_100202.tif,69.5
isokyrö_second_0811_id_100203.tif,66.5
isokyrö_second_0809_id_100203.tif,66.5
isokyrö_second_0810_id_100203.tif,66.5
isokyrö_second_0812_id_100203.tif,66.5
isokyrö_second_0813_id_100204.tif,70.7
isokyrö_second_0815_id_100204.tif,70.7
isokyrö_second_0816_id_100204.tif,70.7
isokyrö_second_0814_id_100204.tif,70.7
isokyrö_second_0819_id_100205.tif,69.9
isokyrö_second_0818_id_100205.tif,69.9
isokyrö_second_0817_id_100205.tif,69.9
isokyrö_second_0820_id_100205.tif,69.9
isokyrö_second_0823_id_100206.tif,69.9
isokyrö_second_0824_id_100206.tif,69.9
isokyrö_second_0822_id_100206.tif,69.9
isokyrö_second_0821_id_100206.tif,69.9
isokyrö_second_0828_id_100207.tif,70.4
isokyrö_second_0827_id_100207.tif,70.4
isokyrö_second_0826_id_100207.tif,70.4
isokyrö_second_0825_id_100207.tif,70.4
isokyrö_second_0829_id_100208.tif,70.6
isokyrö_second_0830_id_100208.tif,70.6
isokyrö_second_0832_id_100208.tif,70.6
isokyrö_second_0831_id_100208.tif,70.6
isokyrö_second_0833_id_100209.tif,70.6
isokyrö_second_0836_id_100209.tif,70.6
isokyrö_second_0835_id_100209.tif,70.6
isokyrö_second_0834_id_100209.tif,70.6
isokyrö_second_0839_id_100210.tif,71.6
isokyrö_second_0838_id_100210.tif,71.6
isokyrö_second_0840_id_100210.tif,71.6
isokyrö_second_0837_id_100210.tif,71.6
isokyrö_second_0841_id_100211.tif,69.3
isokyrö_second_0842_id_100211.tif,69.3
isokyrö_second_0843_id_100211.tif,69.3
isokyrö_second_0844_id_100211.tif,69.3
isokyrö_second_0848_id_100212.tif,70.5
isokyrö_second_0845_id_100212.tif,70.5
isokyrö_second_0846_id_100212.tif,70.5
isokyrö_second_0847_id_100212.tif,70.5
isokyrö_second_0849_id_100213.tif,71.3
isokyrö_second_0852_id_100213.tif,71.3
isokyrö_second_0851_id_100213.tif,71.3
isokyrö_second_0850_id_100213.tif,71.3
isokyrö_second_0854_id_100214.tif,71.3
isokyrö_second_0855_id_100214.tif,71.3
isokyrö_second_0853_id_100214.tif,71.3
isokyrö_second_0856_id_100214.tif,71.3
isokyrö_second_0860_id_100215.tif,69.1
isokyrö_second_0859_id_100215.tif,69.1
isokyrö_second_0858_id_100215.tif,69.1
isokyrö_second_0857_id_100215.tif,69.1
isokyrö_second_0864_id_100216.tif,71.3
isokyrö_second_0863_id_100216.tif,71.3
isokyrö_second_0862_id_100216.tif,71.3
isokyrö_second_0861_id_100216.tif,71.3
isokyrö_second_0868_id_100217.tif,70.7
isokyrö_second_0867_id_100217.tif,70.7
isokyrö_second_0865_id_100217.tif,70.7
isokyrö_second_0866_id_100217.tif,70.7
isokyrö_second_0872_id_100218.tif,70.9
isokyrö_second_0869_id_100218.tif,70.9
isokyrö_second_0871_id_100218.tif,70.9
isokyrö_second_0870_id_100218.tif,70.9
isokyrö_second_0875_id_100219.tif,69.5
isokyrö_second_0874_id_100219.tif,69.5
isokyrö_second_0873_id_100219.tif,69.5
isokyrö_second_0876_id_100219.tif,69.5
isokyrö_second_0879_id_100220.tif,70.5
isokyrö_second_0880_id_100220.tif,70.5
isokyrö_second_0877_id_100220.tif,70.5
isokyrö_second_0878_id_100220.tif,70.5
isokyrö_second_0884_id_100221.tif,70.3
isokyrö_second_0882_id_100221.tif,70.3
isokyrö_second_0883_id_100221.tif,70.3
isokyrö_second_0881_id_100221.tif,70.3
isokyrö_second_0886_id_100222.tif,70.5
isokyrö_second_0888_id_100222.tif,70.5
isokyrö_second_0887_id_100222.tif,70.5
isokyrö_second_0885_id_100222.tif,70.5
isokyrö_second_0889_id_100223.tif,71.8
isokyrö_second_0892_id_100223.tif,71.8
isokyrö_second_0890_id_100223.tif,71.8
isokyrö_second_0891_id_100223.tif,71.8
isokyrö_second_0896_id_100224.tif,70.2
isokyrö_second_0895_id_100224.tif,70.2
isokyrö_second_0894_id_100224.tif,70.2
isokyrö_second_0893_id_100224.tif,70.2
isokyrö_second_0899_id_100225.tif,72.8
isokyrö_second_0900_id_100225.tif,72.8
isokyrö_second_0897_id_100225.tif,72.8
isokyrö_second_0898_id_100225.tif,72.8
isokyrö_second_0903_id_100226.tif,68.0
isokyrö_second_0901_id_100226.tif,68.0
isokyrö_second_0904_id_100226.tif,68.0
isokyrö_second_0902_id_100226.tif,68.0
isokyrö_second_0908_id_100227.tif,71.3
isokyrö_second_0905_id_100227.tif,71.3
isokyrö_second_0907_id_100227.tif,71.3
isokyrö_second_0906_id_100227.tif,71.3
isokyrö_second_0910_id_100228.tif,69.8
isokyrö_second_0909_id_100228.tif,69.8
isokyrö_second_0912_id_100228.tif,69.8
isokyrö_second_0911_id_100228.tif,69.8
isokyrö_second_0913_id_100229.tif,67.7
isokyrö_second_0915_id_100229.tif,67.7
isokyrö_second_0914_id_100229.tif,67.7
isokyrö_second_0916_id_100229.tif,67.7
isokyrö_second_0917_id_100230.tif,69.4
isokyrö_second_0918_id_100230.tif,69.4
isokyrö_second_0919_id_100230.tif,69.4
isokyrö_second_0920_id_100230.tif,69.4
isokyrö_second_0922_id_100231.tif,69.0
isokyrö_second_0921_id_100231.tif,69.0
isokyrö_second_0923_id_100231.tif,69.0
isokyrö_second_0924_id_100231.tif,69.0
isokyrö_second_0926_id_100232.tif,69.4
isokyrö_second_0927_id_100232.tif,69.4
isokyrö_second_0928_id_100232.tif,69.4
isokyrö_second_0925_id_100232.tif,69.4
isokyrö_second_0931_id_100233.tif,70.2
isokyrö_second_0932_id_100233.tif,70.2
isokyrö_second_0930_id_100233.tif,70.2
isokyrö_second_0929_id_100233.tif,70.2
isokyrö_second_0935_id_100234.tif,71.2
isokyrö_second_0936_id_100234.tif,71.2
isokyrö_second_0933_id_100234.tif,71.2
isokyrö_second_0934_id_100234.tif,71.2
isokyrö_second_0940_id_100235.tif,72.2
isokyrö_second_0939_id_100235.tif,72.2
isokyrö_second_0937_id_100235.tif,72.2
isokyrö_second_0938_id_100235.tif,72.2
isokyrö_second_0944_id_100236.tif,68.0
isokyrö_second_0941_id_100236.tif,68.0
isokyrö_second_0942_id_100236.tif,68.0
isokyrö_second_0943_id_100236.tif,68.0
isokyrö_second_0947_id_100237.tif,72.8
isokyrö_second_0948_id_100237.tif,72.8
isokyrö_second_0945_id_100237.tif,72.8
isokyrö_second_0946_id_100237.tif,72.8
isokyrö_second_0951_id_100238.tif,72.3
isokyrö_second_0952_id_100238.tif,72.3
isokyrö_second_0950_id_100238.tif,72.3
isokyrö_second_0949_id_100238.tif,72.3
isokyrö_second_0953_id_100239.tif,69.4
isokyrö_second_0954_id_100239.tif,69.4
isokyrö_second_0956_id_100239.tif,69.4
isokyrö_second_0955_id_100239.tif,69.4
isokyrö_second_0960_id_100240.tif,72.1
isokyrö_second_0958_id_100240.tif,72.1
isokyrö_second_0959_id_100240.tif,72.1
isokyrö_second_0957_id_100240.tif,72.1
isokyrö_third_0001_id_110001.tif,71.0
isokyrö_third_0003_id_110001.tif,71.0
isokyrö_third_0004_id_110001.tif,71.0
isokyrö_third_0002_id_110001.tif,71.0
isokyrö_third_0008_id_110002.tif,72.0
isokyrö_third_0006_id_110002.tif,72.0
isokyrö_third_0007_id_110002.tif,72.0
isokyrö_third_0005_id_110002.tif,72.0
isokyrö_third_0012_id_110003.tif,72.2
isokyrö_third_0009_id_110003.tif,72.2
isokyrö_third_0011_id_110003.tif,72.2
isokyrö_third_0010_id_110003.tif,72.2
isokyrö_third_0016_id_110004.tif,71.6
isokyrö_third_0014_id_110004.tif,71.6
isokyrö_third_0015_id_110004.tif,71.6
isokyrö_third_0013_id_110004.tif,71.6
isokyrö_third_0018_id_110005.tif,71.4
isokyrö_third_0019_id_110005.tif,71.4
isokyrö_third_0020_id_110005.tif,71.4
isokyrö_third_0017_id_110005.tif,71.4
isokyrö_third_0023_id_110006.tif,71.4
isokyrö_third_0024_id_110006.tif,71.4
isokyrö_third_0021_id_110006.tif,71.4
isokyrö_third_0022_id_110006.tif,71.4
isokyrö_third_0025_id_110007.tif,73.0
isokyrö_third_0027_id_110007.tif,73.0
isokyrö_third_0028_id_110007.tif,73.0
isokyrö_third_0026_id_110007.tif,73.0
isokyrö_third_0029_id_110008.tif,71.7
isokyrö_third_0031_id_110008.tif,71.7
isokyrö_third_0030_id_110008.tif,71.7
isokyrö_third_0032_id_110008.tif,71.7
isokyrö_third_0034_id_110009.tif,73.3
isokyrö_third_0033_id_110009.tif,73.3
isokyrö_third_0036_id_110009.tif,73.3
isokyrö_third_0035_id_110009.tif,73.3
isokyrö_third_0039_id_110010.tif,71.4
isokyrö_third_0040_id_110010.tif,71.4
isokyrö_third_0038_id_110010.tif,71.4
isokyrö_third_0037_id_110010.tif,71.4
isokyrö_third_0042_id_110011.tif,71.8
isokyrö_third_0043_id_110011.tif,71.8
isokyrö_third_0041_id_110011.tif,71.8
isokyrö_third_0044_id_110011.tif,71.8
isokyrö_third_0045_id_110012.tif,71.6
isokyrö_third_0047_id_110012.tif,71.6
isokyrö_third_0046_id_110012.tif,71.6
isokyrö_third_0048_id_110012.tif,71.6
isokyrö_third_0051_id_110013.tif,72.2
isokyrö_third_0052_id_110013.tif,72.2
isokyrö_third_0050_id_110013.tif,72.2
isokyrö_third_0049_id_110013.tif,72.2
isokyrö_third_0056_id_110014.tif,72.0
isokyrö_third_0054_id_110014.tif,72.0
isokyrö_third_0055_id_110014.tif,72.0
isokyrö_third_0053_id_110014.tif,72.0
isokyrö_third_0058_id_110015.tif,70.3
isokyrö_third_0060_id_110015.tif,70.3
isokyrö_third_0059_id_110015.tif,70.3
isokyrö_third_0057_id_110015.tif,70.3
isokyrö_third_0064_id_110016.tif,73.3
isokyrö_third_0063_id_110016.tif,73.3
isokyrö_third_0062_id_110016.tif,73.3
isokyrö_third_0061_id_110016.tif,73.3
isokyrö_third_0067_id_110017.tif,71.7
isokyrö_third_0066_id_110017.tif,71.7
isokyrö_third_0065_id_110017.tif,71.7
isokyrö_third_0068_id_110017.tif,71.7
isokyrö_third_0072_id_110018.tif,72.6
isokyrö_third_0069_id_110018.tif,72.6
isokyrö_third_0070_id_110018.tif,72.6
isokyrö_third_0071_id_110018.tif,72.6
isokyrö_third_0075_id_110019.tif,71.4
isokyrö_third_0073_id_110019.tif,71.4
isokyrö_third_0074_id_110019.tif,71.4
isokyrö_third_0076_id_110019.tif,71.4
isokyrö_third_0079_id_110020.tif,71.8
isokyrö_third_0078_id_110020.tif,71.8
isokyrö_third_0080_id_110020.tif,71.8
isokyrö_third_0077_id_110020.tif,71.8
isokyrö_third_0081_id_110021.tif,71.1
isokyrö_third_0084_id_110021.tif,71.1
isokyrö_third_0082_id_110021.tif,71.1
isokyrö_third_0083_id_110021.tif,71.1
isokyrö_third_0085_id_110022.tif,71.7
isokyrö_third_0087_id_110022.tif,71.7
